                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4507,                 2.6527,                 1.3662,                0.62906,                 0.4817,                0.50708,                0.37668,                 1.1269,                 1.1645,                 1.0656,              3.689e-05,              3.689e-05,              3.689e-05
